generatedAt,heroCode,heroKey,heroName,heroEnglishName,slot,skillGroup,skillId,passiveSkillId,skillName,maxLevel,coverageStatus,sourceExtension,coefficientText,textSource
2026-05-21T23:37:09.159Z,47,Laura,劳拉,Laura,E,1047410,LauraActive3_2,None,优雅的步伐,5,no_structured_extension_in_er-gamedata,,劳拉朝指定方向挥动长鞭。当鞭子撞击到墙壁时，劳拉可以突进至墙壁的位置。她可以在{0}秒内再次使用该技能。 再次施法 : 劳拉跳至指定位置，落地时对周围敌人造成{2}(+技能增幅{3})技能伤害并使敌人悬空{1}秒。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,47,Laura,劳拉,Laura,R,1047500,LauraActive4,None,幻影神偷,3,no_structured_extension_in_er-gamedata,,劳拉以魅惑的步伐对周围敌人实验体造成{1}(+技能增幅{2})技能伤害，并拉近敌人。 命中一位敌人实验体时，劳拉将获得能够吸收{3}(+技能增幅{4})伤害的护盾，护盾效果持续{11}秒，并在一段时间后对周围敌人造成{5}(+技能增幅{6})技能伤害。每额外命中一位敌人实验体时，护盾量增加{7}(+技能增幅{8})。（上限 : {0}名）,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,48,Tia,蒂娅,Tia,P,1048100,None,TiaPassive,色彩缤纷,5,no_structured_extension_in_er-gamedata,,蒂娅使用笔触(Q)或者着色(E)，使敌人染上两种颜色，启动松鼠效果。 蒂娅的基本技能不受冷却缩减影响，每1冷却缩减增加{17}技能增幅。 松鼠发威 : 给敌人涂上黄色和红色颜料时启动松鼠发威效果，{0}秒间使敌人陷入沉默并给敌人造成{2}(+技能增幅的{22})技能伤害，伤害分{1}次应用。 幸运松鼠 : 给敌人涂上红色和蓝色颜料时启动幸运松鼠效果，恢复造成伤害量{27}的体力并在{9}秒间增加{10}移动速度后缓缓减少。给敌人造成相当于{6}(+技能增幅的{24})的技能伤害。 魔法松鼠 : 给敌人涂上蓝色和黄色颜料时启动魔法松鼠效果，给敌人造成{12}(+技能增幅的{26})的技能伤害并使敌人陷入束缚{15}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,48,Tia,蒂娅,Tia,E,1048400,TiaActive1_1,None,笔触 - 黄色,5,no_structured_extension_in_er-gamedata,,蒂娅朝前方投掷黄色颜料，命中时对周围敌人造成{0}(+技能增幅{2})的技能伤害并涂上黄色颜料。颜料飞到射程末端或命中时呈扇形扩散，使敌人沾上黄色颜料。沾上黄色颜料时，{4}秒内敌人的移动速度减少{3}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,48,Tia,蒂娅,Tia,E,1048410,TiaActive1_2,None,笔触 - 红色,5,no_structured_extension_in_er-gamedata,,蒂娅横扫画笔给命中的敌人造成{0}(+技能增幅的{2})技能伤害，被笔头挥中的敌人将染上红色颜料。染上红色颜料的敌人在{4}秒间移动速度减少{3}。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,48,Tia,蒂娅,Tia,E,1048420,TiaActive1_3,None,笔触 - 蓝色,5,no_structured_extension_in_er-gamedata,,蒂娅使用画笔给敌人一记重锤，造成{0}(+技能增幅的{3})技能伤害，画笔击中敌人头部时涂上蓝色颜料，{8}秒间移动速度减少{9}。在内围被命中的敌人承受{2}额外技能，{6}秒间移动速度减少{7}。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,48,Tia,蒂娅,Tia,R,1048500,TiaActive2_1,None,调色板 - 黄色,3,no_structured_extension_in_er-gamedata,,画笔颜色变更为红色。技能级别越高，调色板各颜色填充的时间就越短。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,49,Felix,费利克斯,Felix,P,1049100,None,FelixPassive,连结枪,3,no_structured_extension_in_er-gamedata,,费利克斯每次使用技能时，将在{7}秒内对目标敌人发起两次连续的攻击。第2次攻击造成攻击力的{0} * (普攻增幅)普攻伤害。 破风斩、疾风雷击、半月斩等基本技能的冷却共享并固定为{1}秒，最多可以连接使用3次。 连攻:连接下一个技能前普攻造成伤害时，增加连攻叠层，叠层上限为{3}。第三次连接时，消耗连攻叠层，每叠层缩减基本技能的冷却时间{2}秒，{4}秒间 每消耗1个叠层时，获得{5}(+攻击力的{6})护盾。适用第三次连接使用的效果。 共享冷却不受冷却缩减效果的影响。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,49,Felix,费利克斯,Felix,Q,1049200,FelixActive1_1,None,破风斩,5,no_structured_extension_in_er-gamedata,,费利克斯突进并在目标位置挥动长枪，造成{0}(+攻击力的{1})技能伤害。破风斩最多可以重新施放2次，并增强最终施放效果。 最终施放: 造成{2}(+攻击力的{3})(+实验体级别 * {4})技能伤害并将敌人悬空{5}秒。 另外，每消耗1个连攻叠层额外造成{6}真实伤害并各增加敌人的悬空时间{7}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,49,Felix,费利克斯,Felix,W,1049300,FelixActive2_1,None,疾风雷击,5,no_structured_extension_in_er-gamedata,,费利克斯使用长枪刺向指定方向造成{0}(+攻击力的{1})技能伤害。疾风雷击最多可以重新施放2次，并增强最终施放效果。 最终施放: 造成{2}(+攻击力的{3})(+实验体级别 * {4})技能伤害并束缚位于近处的敌人{5}秒后突进。另外，每消耗1层连攻 增加束缚时间{6}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,49,Felix,费利克斯,Felix,E,1049400,FelixActive3_1,None,半月斩,5,no_structured_extension_in_er-gamedata,,费利克斯退后一步并将长枪扫向目标方向，造成{0}(+攻击力{1})技能伤害，并回避普攻。最终施放将适用其他效果。 最终施放 : 造成{2}(+攻击力{3})(+实验体等级 * {4})技能伤害，{8}秒内每消耗1个叠层，吸血 - 所有伤害增加{9}(+攻击力{10})。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,49,Felix,费利克斯,Felix,R,1049500,FelixActive4,None,雷龙一击,3,no_structured_extension_in_er-gamedata,,费利克斯蓄力于枪尖，向前突进并用力一刺，造成{0}(+攻击力的{1}) ~ {2}(+攻击力的{3})技能伤害。蓄力至上限时命中的目标晕厥{4}秒。 使用技能时增加{5}个连攻叠层。 蓄力期间可转变方向，突进时免疫所有负面效果。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,50,Elena,埃琳娜,Elena,P,1050100,None,ElenaPassive,女王的冰封领域,3,no_structured_extension_in_er-gamedata,,埃琳娜使用普攻或技能攻击敌人时会生成一个冰区，并对冰区上的敌人施加寒气效果。埃琳娜造成技能伤害时，目标的寒气值增加{8}。 寒气聚集期间，敌人的移动速度减少{0}，当寒气值达到{1}时，敌人将陷入冻结状态并晕厥{2}秒。 冻结 : 埃琳娜或其队友攻击处于冻结状态的敌人时，造成{3}(+技能增幅的{7})(+目标体力上限{6})的额外技能伤害并解除冻结状态。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,50,Elena,埃琳娜,Elena,Q,1050200,ElenaActive1,ElenaActive1Passive,极冰,5,no_structured_extension_in_er-gamedata,,埃琳娜给前方的敌人造成{0}(+技能增幅的{7})(+额外体力{1})技能伤害。一定时间后，冰层爆裂的同时将再次对同一区域造成{3}(+技能增幅的{8})(+额外体力{4})技能伤害并缩减{6}女王的冰封领域冷却时间。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,50,Elena,埃琳娜,Elena,W,1050300,ElenaActive2,None,双旋击,5,no_structured_extension_in_er-gamedata,,埃琳娜朝指定的方向旋转，给路径上的敌人造成{0}(+技能增幅{9})(+额外体力{8})的技能伤害，使极冰冷却时间缩减{6}。 在冰区使用技能，双旋击冷却时间恢复{7}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,50,Elena,埃琳娜,Elena,E,1050400,ElenaActive3,ElenaActive3Passive,飞燕,5,no_structured_extension_in_er-gamedata,,被动: 埃琳娜每秒获得冰步{6}。在冰区位置每秒获得冰步{7}，防御力增加{8}。 埃琳娜每秒消耗{3}冰步朝指定的方向滑行移动，对路径上的敌人造成{0}(+技能增幅{4})(+额外体力{1})的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,50,Elena,埃琳娜,Elena,R,1050500,ElenaActive4,None,霜心之舞,3,no_structured_extension_in_er-gamedata,,埃琳娜在指定区域生成冰区。在区域内围命中敌人时，造成{3}(+防御力的{4})(+技能增幅的{6})技能伤害，被涌出的寒冰刺到的敌人立即晕厥陷入冻结状态。对碰触到冰区的敌人造成{0}(+防御力的{1})(+技能增幅的{5})技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,51,Priya,普里亚,Priya,P,1051100,None,PriyaPassive,大自然的呼唤,3,no_structured_extension_in_er-gamedata,,普里亚无法装备或解除头饰，只能靠增加大自然的呼唤级别来强化头饰。 普里亚使用绽放的旋律和音刃生成天女之花，{0}秒后天女之花将呈盛开状态。使用绽放的旋律或 音刃命中已盛开的天女之花激活效果，之后花朵将消失。 天女之花持续{1}秒，与普里亚保持一定距离后立即消失。在草丛中生成的天女之花可立即盛开。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,51,Priya,普里亚,Priya,Q,1051200,PriyaActive1,None,绽放的旋律,5,no_structured_extension_in_er-gamedata,,普里亚为天女之花演奏，给范围内的敌人造成{0}(+技能增幅的{6})技能伤害并生成天女之花。如效果范围内已有天女之花，则不再叠加生成，并在激活盛开效果时，缩减充能时间{5}。 盛开效果 : 使用技能命中盛开的天女之花时，花瓣会向四周散落，给范围内的敌人造成{2}(+技能增幅的{7})技能伤害后击退敌人。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,51,Priya,普里亚,Priya,W,1051300,PriyaActive2,PriyaPassive2,音刃,5,no_structured_extension_in_er-gamedata,,基本效果 : 普里亚位于自己生成的天女之花上时，移动速度在{4}秒间增加{5}，队友也在天女之花上时，移动速度增加{11}。 普里亚向前方发射穿透性的音波，命中的敌人承受{0}(+技能增幅的{10})技能伤害，同时{6}秒间移动速度减少{7}。使用技能后{9}秒内进行普攻会在敌人的脚下生成天女之花。 盛开效果 : 当技能击中盛开的天女之花时，赋予范围内的普里亚和所有队友实验体可吸收{2}(+技能增幅的{3})伤害的护盾，持续{8}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,51,Priya,普里亚,Priya,E,1051400,PriyaActive3,None,禁忌之歌,5,no_structured_extension_in_er-gamedata,,普里亚连续演奏3次，给范围内的敌人各造成{0}(+技能增幅的{4})技能伤害。承受2次伤害的目标{2}秒间移动速度减少{5}，承受3次伤害的目标{3}秒间陷入束缚状态。 演奏期间移动速度增加{6}，可使用除万物之音外的所有技能。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,51,Priya,普里亚,Priya,R,1051500,PriyaActive4,None,万物之音,3,no_structured_extension_in_er-gamedata,,普里亚用自己的演奏唤醒世间万物，让万物之音回应并停留在自身周围，普里亚在最初的{4}秒内将处于无法阻止的状态，随后{10}秒无法使用技能和普攻、承受伤害量减少{7} 。 万物之音从普里亚所处位置逐渐扩散开来，造成{0}(+技能增幅的{8})技能伤害， 从外围开始依次向内围的敌人造成{2}(+技能增幅的{9})技能伤害并使敌人进入持续{6}秒的跳舞状态。 范围内的天女之花全部开花结果，获得果实的普里亚或队友立即恢复体力上限的{5}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,52,Adina,阿迪娜,Adina,P,1052100,None,AdinaPassive,观星,3,no_structured_extension_in_er-gamedata,,观星: 阿迪娜施法时消耗当前水晶球中的天体符号，并根据所消耗的符号适用不同的效果。消耗所有符号时，进入观星状态，{0}秒间移动速度增加{1}%(+技能增幅的{2})。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,52,Adina,阿迪娜,Adina,Q,1052200,AdinaActive1,None,星芒万丈,5,no_structured_extension_in_er-gamedata,,阿迪娜向指定的方向发射天体，给命中的敌人造成{0}(+技能增幅的{7})技能伤害。 天体符号 太阳 : 伤害量增加{11}(+技能增幅的{12}) 月亮 : 单独击中1名敌人时，使敌人晕厥{2}秒。 星星 : 行星迅速飞过，在路径上留下星迹，碰触星迹的队友在{3}秒间增加移动速度{4}。 太阳连接效果 : 连接2个太阳符号时施法， 将发射巨型太阳造成{5}(+技能增幅的{8})技能伤害，{9}秒间造成目标体力上限{10}的持续伤害并燃烧敌人。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,52,Adina,阿迪娜,Adina,W,1052300,AdinaActive2,None,日月星界,5,no_structured_extension_in_er-gamedata,,阿迪娜在指定位置绘制连接天体的三角形结界。对命中的敌人造成{0}(+技能增幅的{10})技能伤害，并使敌人在{2}秒间移动速度减少{3}。 天体符号 太阳 : 伤害量增加{12}(+技能增幅的{13})。 月亮 : 命中的敌人晕厥{4}秒。 星星 : 快速绘制三角形，范围内的队友在{5}秒间获得{14}(+技能增幅的{15})的护盾。 月亮连接效果 : 连接2个月亮符号时施法，绘制2个三角形结界，各造成 {8}(+技能增幅的{11})技能伤害，第一个结界使目标晕厥{4}秒，第2个结界使目标的移动速度在 {6}秒间减少{7}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,52,Adina,阿迪娜,Adina,E,1052400,AdinaActive3,None,星体陷落,5,no_structured_extension_in_er-gamedata,,阿迪娜使用天体标记目标，造成{0}(+技能增幅的{13})技能伤害。天体稍后降临在目标身上，造成 {0}(+技能增幅的{13})技能伤害。 天体符号 太阳 : 各伤害量增加{7}(+技能增幅的{16})。 月亮 : 范围内的敌人晕厥{4}秒。 星星 : 天体快速落下，给队友各恢复(伤害量的{9})体力。 星星连接效果 : 连接2个星星符号时施法，坠落的星星会留下星云，{10}秒内、每秒为队友恢复{11}(+技能增幅的{12})体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,52,Adina,阿迪娜,Adina,R,1052500,AdinaActive4,None,水晶球的预言,4,no_structured_extension_in_er-gamedata,,使用效果 : 水晶球的预言 阿迪娜将当前的符号和水晶球内(体力条下方第二格)的符号互换，改变预测的命运。 被动 : 连接第二格和第三格相同的天体时，可以使用更强大的连接技能。连接技能的部分效果可以用来释放更强大的技能。 太阳x2 : 星芒万丈(Q)技能强化，增加伤害量。 月亮x2 : 日月星界(W) 技能强化，增加伤害量。 星星x2 : 星体陷落(E)技能强化，增加持续恢复量。 每次观星(P)只能使用一次连接技能。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,53,Markus,马库斯,Markus,P,1053100,None,MarkusPassive,战斗的气息,3,no_structured_extension_in_er-gamedata,,冲击 : 被马库斯击退至撞墙的敌人将于{11}秒间陷入晕厥，且{9}秒间移动速度减少{10}，承受{1}(+目标体力上限的{3})技能伤害，并在{4}秒间陷入冲击状态。 被击退的敌人如果和其他野生动物或实验体发生碰撞，碰撞的所有目标将适用相同效果并被击退。 一击 : 当马库斯将{5}m内处于 冲击状态的敌人指定为普攻目标时，将以无法阻止的状态朝该敌人突进并造成{6}(+攻击力的{7})额外技能伤害，同时消除马库斯赋予的所有 冲击状态。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,53,Markus,马库斯,Markus,Q,1053200,MarkusActive1,None,胜利法则,5,no_structured_extension_in_er-gamedata,,马库斯在接下来的{0}次普攻期间，攻击速度增加{1}，普攻造成{6}(+额外体力{7})的额外技能伤害，并恢复相当于造成的额外技能伤害{8}的体力。{4}秒内未进行普攻，效果将消失。 在使用胜利法则技能后的{5}秒内移向敌方实验体时，移动速度增加{2}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,53,Markus,马库斯,Markus,W,1053300,MarkusActive2_1,None,毁击,5,no_structured_extension_in_er-gamedata,,马库斯朝指定的方向用力挥砍向地面，给敌人造成{0}(+攻击力的{1})(+额外体力{6})技能伤害并使敌人悬空{2}秒。命中龟裂 范围内的敌人时，所有命中的敌人将被抛向马库斯身后{4}m远的位置。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,53,Markus,马库斯,Markus,E,1053400,MarkusActive3_1,None,进击的战士,5,no_structured_extension_in_er-gamedata,,马库斯朝指定的方向突进{0}m。与敌人发生碰撞时停止，给该敌人造成{1}(+攻击力的{2})技能伤害并将敌人推离{3}m。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,53,Markus,马库斯,Markus,R,1053500,MarkusActive4,None,诛天灭地,3,no_structured_extension_in_er-gamedata,,马库斯借助天地之力，用力挥砍向地面。在该范围形成持续{4}秒的龟裂区域，被命中的敌人承受{0}(+攻击力的{1})技能伤害，{8}秒内防御力减少{9}，且{2}秒间移动速度减少{3}后迅速恢复。 在龟裂区域被悬空或击退时，将承受冲击伤害并进入冲击状态。一个 龟裂区域仅适用一次效果。 赋予敌人冲击状态时诛天灭地的冷却时间减少{7}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,54,Karla,卡拉,Karla,P,1054100,None,KarlaPassive,水手的较量,3,no_structured_extension_in_er-gamedata,,卡拉攻击速度限制在{0}内，攻击速度每超出{1}，将增加{2}技能增幅。 卡拉在{3}秒内为蓄力条蓄能，未能蓄能的普攻将消耗部分蓄力条并造成{8}(+攻击力{9})(+技能增幅{10})的技能伤害。完全蓄能后的普攻将消耗全部的蓄力条并造成{4}(+攻击力的{7})(+技能增幅{5})(+目标体力上限{6})的技能伤害，{11}秒间移动速度减少{12}，并向地面安装未连接的鱼叉。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,54,Karla,卡拉,Karla,Q,1054200,KarlaActive1,None,鱼叉穿刺,5,no_structured_extension_in_er-gamedata,,卡拉朝指定位置发射并安装鱼叉，对路径上的敌人造成攻击力的{1}普攻伤害。卡拉最多可以将自己和{2}个鱼叉进行连接，鱼叉可维持{4}秒并在卡拉远离鱼叉{3}m时自动断连。从第二个目标起造成 {6}伤害。 鱼叉穿刺的冷却和施法时间根据攻击速度(攻速上限{5})有所减少。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,54,Karla,卡拉,Karla,W,1054300,KarlaActive2,None,回收,5,no_structured_extension_in_er-gamedata,,卡拉回收已连接的鱼叉，回收的路径上对敌人造成{0}(+攻击力的{6})(+技能增幅的{1})+{7} = (暴击率{8})技能伤害，{2}秒间减少敌人的移动速度{3}。成功造成伤害时蓄力条填充{4}，并根据命中数缩减海员登陆的冷却{5}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,54,Karla,卡拉,Karla,E,1054400,KarlaActive3,None,海员登陆,5,no_structured_extension_in_er-gamedata,,根据安装在地面上的鱼叉向指定方向跳跃，造成{0}(+攻击力的{2})(+技能增幅的{1})技能伤害。在断开的鱼叉上使用时重新连接鱼叉。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,54,Karla,卡拉,Karla,R,1054500,KarlaActive4,None,魂锁炼狱,3,no_structured_extension_in_er-gamedata,,在指定的位置安装巨型鱼叉，用锁链囚禁{0}m范围内的敌人，造成{1}(+攻击力的{8})(+技能增幅的{2})技能伤害并减少敌人的移动速度{3}。{4}秒后仍未摆脱锁链的敌人将被拉向巨型鱼叉，承受{5}(+攻击力的{9})(+技能增幅的{6})技能伤害并晕厥{7}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,P,1055100,None,EstellePassive,使命召唤,3,no_structured_extension_in_er-gamedata,,基本效果 : 艾丝蒂尔每{0}秒可以使自身体力恢复体力上限{1}(+技能增幅{2})。 艾丝蒂尔可以加快{3}秒复活时间。复活后队友可以额外恢复{4}(+技能增幅{5})的体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,Q,1055220,EstelleActive1,None,镇压,5,no_structured_extension_in_er-gamedata,,艾丝蒂尔强化盾牌，下一个普攻造成{0}(+技能增幅的{2})(+体力上限的{1})的额外技能伤害，使敌人晕厥{3}秒。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,W,1055300,EstelleActive2_1,None,临危应对,5,no_structured_extension_in_er-gamedata,,临危应对 : 艾丝蒂尔用盾牌击地，对前方区域造成{0}(+技能增幅的{2})(+目标体力上限{11})技能伤害并在{3}秒间减少{4}敌人的移动速度。减少的移动速度会逐渐恢复。 紧急灭火 : 在盾牌防御(E)期间使用紧急灭火，艾丝蒂尔可以在{5}秒间一边移动一边使用灭火器，范围内的敌人每{10}秒承受{6}(+技能增幅的{8})(+体力上限的{7})技能伤害，移动速度最多可减少至{9}。重新施法可以中断技能，然后再次使用技能可以关闭盾牌。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,W,1055320,EstelleActive2_3,None,盾牌防御,5,no_structured_extension_in_er-gamedata,,立即解除盾牌防御状态。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,E,1055400,EstelleActive3_1,None,盾牌防御,5,no_structured_extension_in_er-gamedata,,盾牌防御 : 艾丝蒂尔展开消防盾，抵挡并消除敌人的投射体。{1}秒内可以在不承受伤害的情况下，阻挡敌人攻击，此后承受伤害减少{2}(+技能增幅{3})。突进后再次使用技能时，将解除防御状态。 盾牌冲锋 : 盾牌防御(E)期间使用技能，向前方突进，给冲撞的敌人造成{4}(+技能增幅的{6})(+体力上限的{5})技能伤害并将其击退。突进中艾丝蒂尔呈无法阻止的状态，可以立即摧毁如望远监视器等物体。突进中再次施法，可以停止突进。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,55,Estelle,艾丝蒂尔,Estelle,R,1055500,EstelleActive4,None,空中救援,3,no_structured_extension_in_er-gamedata,,用于自身 : {3}秒间赋予自身{0}(+技能增幅{1})(+已失体力{2})的护盾并请求空中支援。{4}秒后直升机将定位艾丝蒂尔的坐标并向该位置投下一枚水炸弹，在范围内造成{5}(+技能增幅{6})(+体力上限{7})的技能伤害，{8}秒间敌人的移动速度减少{9}。 用于队友 : 艾丝蒂尔在{13}秒间赋予队友{10}(+技能增幅{11})(+目标已失体力{12})的护盾，呼叫直升机支援的{14}秒后快速移动至队友位置，给范围内的敌人造成{15}(+技能增幅{16})(+体力上限{17})的技能伤害并使敌人悬空{18}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,P,1056100,None,PioloPassive,锻炼狂,3,no_structured_extension_in_er-gamedata,,皮奥洛在非战斗状态下，将获得{1}个[锻炼成果]叠层。持续休息{2}秒以上时，在休息结束后额外获得{3}个叠层。持有[锻炼成果]下使用技能[惩戒者]，下一个普攻额外造成技能增幅的{4}的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,Q,1056200,PioloActive1_1,PioloActive1Passive,狂龙乱舞&下劈,5,no_structured_extension_in_er-gamedata,,狂龙乱舞 : 皮奥洛朝指定的方向高速挥舞双节棍，每0.12秒给范围内的敌人造成{0}(+技能增幅的{2})技能伤害并赋予敌人叠层。1、5、10叠层的目标承受{3}(+技能增幅的{5})强化的技能伤害。技能使用至持续时间结束或命中2次强化技能伤害时，激活下劈。 下劈 : 皮奥洛使用双节棍朝指定方向强有力的下劈，位于范围中心的敌人承受{6}(+技能增幅的{8})技能伤害，目标的移动速度在{9}秒间减少{10}。对外围敌人造成{11}(+技能增幅的{13})技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,Q,1056210,PioloActive1_2,PioloActive1Passive,狂龙乱舞&下劈,5,no_structured_extension_in_er-gamedata,,狂龙乱舞 : 皮奥洛朝指定的方向高速挥舞双节棍，每0.12秒给范围内的敌人造成{0}(+技能增幅的{2})技能伤害并赋予敌人叠层。1、5、10叠层的目标承受{3}(+技能增幅的{5})强化的技能伤害。技能使用至持续时间结束或命中2次强化技能伤害时，激活下劈。 下劈 : 皮奥洛使用双节棍朝指定方向强有力的下劈，位于范围中心的敌人承受{6}(+技能增幅的{8})技能伤害，目标的移动速度在{9}秒间减少{10}。对外围敌人造成{11}(+技能增幅的{13})技能伤害。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,W,1056300,PioloActive2_1,None,流星赶月&翻转,5,no_structured_extension_in_er-gamedata,,流星赶月 : 皮奥洛在自身周围快速挥舞双节棍0.8秒，反弹所有投射体并进入无法阻止的状态。技能结束后激活翻转。 翻转 : 皮奥洛跳起并大力挥舞双节棍，给周围的敌人造成{0}(+技能增幅的{2})技能伤害。挥舞期间皮奥洛的移动速度增加{7}%。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,W,1056310,PioloActive2_2,None,流星赶月&翻转,5,no_structured_extension_in_er-gamedata,,流星赶月 : 皮奥洛在自身周围快速挥舞双节棍0.8秒，反弹所有投射体并进入无法阻止的状态。技能结束后激活翻转。 翻转 : 皮奥洛跳起并大力挥舞双节棍，给周围的敌人造成{0}(+技能增幅的{2})技能伤害。挥舞期间皮奥洛的移动速度增加{7}%。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,E,1056400,PioloActive3_1,None,白蛇吐信&上劈,5,no_structured_extension_in_er-gamedata,,白蛇吐信 : 皮奥洛转动双节棍准备投掷。根据准备时间的比例增加射程及伤害。再次施法向指定方向投掷双节棍，命中时造成{1}(+技能增幅的{3}) ~ {4}(+技能增幅的{6})的技能伤害，朝目标飞去造成{7}(+技能增幅的{9}) ~ {10}(+技能增幅的{12})的技能伤害并击退敌人，激活上劈。 上劈 : 皮奥洛使用双节棍朝指定的方向强有力的上劈，造成{13}(+技能增幅的{15})的技能伤害并将目标悬空{16}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,E,1056410,PioloActive3_2,None,白蛇吐信&上劈,5,no_structured_extension_in_er-gamedata,,白蛇吐信 : 皮奥洛转动双节棍准备投掷。根据准备时间的比例增加射程及伤害。再次施法向指定方向投掷双节棍，命中时造成{1}(+技能增幅的{3}) ~ {4}(+技能增幅的{6})的技能伤害，朝目标飞去造成{7}(+技能增幅的{9}) ~ {10}(+技能增幅的{12})的技能伤害并击退敌人，激活上劈。 上劈 : 皮奥洛使用双节棍朝指定的方向强有力的上劈，造成{13}(+技能增幅的{15})的技能伤害并将目标悬空{16}秒。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,56,Piolo,皮奥洛,Piolo,R,1056500,PioloActive4_1,PioloActive4Passive,惩戒者,3,no_structured_extension_in_er-gamedata,,被动 : 每当激活下劈、翻转、上劈上劈时都可以获得1个[元气值]。非战斗状态下，每3秒消耗1个[元气值]。 使用1个[元气值]时，皮奥洛将向施法方向突进，给穿透的敌人造成 {0}(+技能增幅的{2})技能伤害。命中时皮奥洛将获得吸收{3}(+技能增幅{4})伤害的护盾，护盾持续{7}秒。 使用技能后进行普攻时，技能冷却时间减少{5}秒(武器技能和惩戒者除外)。持有[锻炼成果]时，攻击速度增加{6}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,57,Martina,玛蒂娜,Martina,P,1057100,None,MartinaPassive,播放,3,no_structured_extension_in_er-gamedata,,组合望远监视器和 树枝可以制作有潜行效果的潜行相机。 玛蒂娜的4K高清相机每次普攻都会造成(攻击力的{11}) * (普攻增幅)伤害并消耗电力，充满电之前无法发起普攻。 玛蒂娜的普攻可以获得目标的视野。攻击速度每增加1%，攻击力就会增加{3}。 [采访中] 作为战地记者，玛蒂娜在采访中时可以本能地识别交战领域。{1}m范围内敌方实验体间发生交战时，会在交战的地点标识特殊的Ping。 玛蒂娜使用普攻连续给敌人造成{4}次伤害将赋予敌人标识。使用技能命中被标识的敌人时，将消耗标识并给敌人造成{5}(+攻击力的{6})技能伤害。 [报道中] 普攻造成(攻击力{12}) * (普攻增幅)的伤害，使用技能命中被标识的敌人时，消耗标识并给敌人造成{7}(+攻击力的{8})技能伤害。,dak.gg api zh-CN
